timestamp,market_zone,solar_mw,wind_mw
2026-09-01 02:00:00,WR,0.0,63.81
2026-09-01 03:00:00,SR,0.0,75.76
2026-09-01 03:00:00,WR,0.0,151.02
2026-09-01 04:00:00,SR,0.0,67.06
2026-09-01 04:00:00,WR,0.0,69.23
2026-09-01 05:00:00,SR,0.0,23.56
2026-09-01 05:00:00,WR,0.0,138.62
2026-09-01 06:00:00,SR,0.0,70.27
2026-09-01 06:00:00,WR,0.0,70.37
2026-09-01 07:00:00,SR,76.05,52.61
2026-09-01 07:00:00,WR,51.13,103.49
2026-09-01 08:00:00,SR,140.97,119.35
2026-09-01 08:00:00,WR,116.59,169.46
2026-09-01 09:00:00,SR,169.83,43.78
2026-09-01 09:00:00,WR,105.76,67.99
2026-09-01 10:00:00,SR,223.01,80.14
2026-09-01 10:00:00,WR,153.92,97.05
2026-09-01 11:00:00,SR,282.54,68.62
2026-09-01 11:00:00,WR,186.49,149.87
2026-09-01 12:00:00,SR,201.25,37.02
2026-09-01 12:00:00,WR,224.19,32.64
2026-09-01 13:00:00,SR,250.48,124.78
2026-09-01 13:00:00,WR,182.26,116.53
2026-09-01 14:00:00,SR,146.21,100.25
2026-09-01 14:00:00,WR,163.93,48.29
2026-09-01 15:00:00,SR,205.16,30.35
2026-09-01 15:00:00,WR,128.85,87.63
2026-09-01 16:00:00,SR,89.94,95.16
2026-09-01 16:00:00,WR,79.31,135.88
2026-09-01 17:00:00,SR,65.35,29.73
2026-09-01 17:00:00,WR,44.95,112.46
2026-09-01 18:00:00,SR,0.0,77.46
2026-09-01 18:00:00,WR,0.0,152.84
2026-09-01 19:00:00,SR,0.0,117.76
2026-09-01 19:00:00,WR,0.0,47.08
2026-09-01 20:00:00,SR,0.0,114.69
2026-09-01 20:00:00,WR,0.0,46.0
2026-09-01 21:00:00,SR,0.0,107.81
2026-09-01 21:00:00,WR,0.0,72.04
2026-09-01 22:00:00,SR,0.0,76.67
2026-09-01 22:00:00,WR,0.0,90.37
2026-09-01 23:00:00,SR,0.0,48.93
2026-09-01 23:00:00,WR,0.0,71.8
2026-09-02 00:00:00,SR,0.0,75.63
2026-09-02 00:00:00,WR,0.0,136.85
2026-09-02 01:00:00,SR,0.0,33.09
2026-09-02 01:00:00,WR,0.0,64.34
2026-09-02 02:00:00,SR,0.0,91.68
2026-09-02 02:00:00,WR,0.0,41.87
2026-09-02 03:00:00,SR,0.0,36.57
2026-09-02 03:00:00,WR,0.0,87.93
2026-09-02 04:00:00,SR,0.0,76.17
2026-09-02 04:00:00,WR,0.0,138.27
2026-09-02 05:00:00,SR,0.0,28.21
2026-09-02 05:00:00,WR,0.0,149.08
2026-09-02 06:00:00,SR,0.0,46.87
2026-09-02 06:00:00,WR,0.0,108.1
2026-09-02 07:00:00,SR,64.37,105.11
2026-09-02 07:00:00,WR,56.67,125.39
2026-09-02 08:00:00,SR,86.37,111.78
2026-09-02 08:00:00,WR,81.93,107.11
2026-09-02 09:00:00,SR,198.84,58.44
2026-09-02 09:00:00,WR,158.53,74.4
2026-09-02 10:00:00,SR,219.94,64.77
2026-09-02 10:00:00,WR,182.79,97.41
2026-09-02 11:00:00,SR,179.48,78.01
2026-09-02 11:00:00,WR,187.49,42.61
2026-09-02 12:00:00,SR,176.66,114.74
2026-09-02 12:00:00,WR,212.45,151.2
2026-09-02 13:00:00,SR,279.91,108.77
2026-09-02 13:00:00,WR,148.18,81.25
2026-09-02 14:00:00,SR,208.66,81.05
2026-09-02 14:00:00,WR,123.82,34.15
2026-09-02 15:00:00,SR,210.66,48.53
2026-09-02 15:00:00,WR,175.95,99.09
2026-09-02 16:00:00,SR,87.63,81.5
2026-09-02 16:00:00,WR,88.75,68.48
2026-09-02 17:00:00,SR,54.19,56.35
2026-09-02 17:00:00,WR,64.12,65.32
2026-09-02 18:00:00,SR,0.0,85.11
2026-09-02 18:00:00,WR,0.0,69.73
2026-09-02 19:00:00,SR,0.0,50.22
2026-09-02 19:00:00,WR,0.0,39.87
2026-09-02 20:00:00,SR,0.0,42.23
2026-09-02 20:00:00,WR,0.0,125.66
2026-09-02 21:00:00,SR,0.0,26.75
2026-09-02 21:00:00,WR,0.0,30.23
2026-09-02 22:00:00,SR,0.0,60.76
2026-09-02 22:00:00,WR,0.0,124.6
2026-09-02 23:00:00,SR,0.0,114.79
2026-09-02 23:00:00,WR,0.0,65.05
2026-09-03 00:00:00,SR,0.0,57.85
2026-09-03 00:00:00,WR,0.0,134.45
2026-09-03 01:00:00,SR,0.0,93.8
2026-09-03 01:00:00,WR,0.0,137.77
2026-09-03 02:00:00,SR,0.0,101.94
2026-09-03 02:00:00,WR,0.0,131.38
2026-09-03 03:00:00,SR,0.0,56.95
2026-09-03 03:00:00,WR,0.0,33.43
2026-09-03 04:00:00,SR,0.0,108.77
2026-09-03 04:00:00,WR,0.0,128.52
2026-09-03 05:00:00,SR,0.0,95.15
2026-09-03 05:00:00,WR,0.0,168.62
2026-09-03 06:00:00,SR,0.0,22.6
2026-09-03 06:00:00,WR,0.0,68.39
2026-09-03 07:00:00,SR,43.93,126.54
2026-09-03 07:00:00,WR,59.28,52.46
2026-09-03 08:00:00,SR,135.3,120.94
2026-09-03 08:00:00,WR,105.91,135.7
2026-09-03 09:00:00,SR,202.81,24.65
2026-09-03 09:00:00,WR,100.18,107.53
2026-09-03 10:00:00,SR,235.47,69.87
2026-09-03 10:00:00,WR,175.18,72.48
2026-09-03 11:00:00,SR,262.34,23.21
2026-09-03 11:00:00,WR,228.04,52.78
2026-09-03 12:00:00,SR,203.91,101.39
2026-09-03 12:00:00,WR,178.47,148.81
2026-09-03 13:00:00,SR,262.79,87.57
2026-09-03 13:00:00,WR,153.53,144.99
2026-09-03 14:00:00,SR,178.12,55.09
2026-09-03 14:00:00,WR,126.78,98.49
2026-09-03 15:00:00,SR,208.96,68.62
2026-09-03 15:00:00,WR,103.22,124.91
2026-09-03 16:00:00,SR,112.68,80.49
2026-09-03 16:00:00,WR,113.22,148.98
2026-09-03 17:00:00,SR,57.01,80.53
2026-09-03 17:00:00,WR,64.16,124.08
2026-09-03 18:00:00,SR,0.0,109.31
2026-09-03 18:00:00,WR,0.0,100.81
2026-09-03 19:00:00,SR,0.0,117.95
2026-09-03 19:00:00,WR,0.0,157.78
2026-09-03 20:00:00,SR,0.0,120.37
2026-09-03 20:00:00,WR,0.0,120.13
2026-09-03 21:00:00,SR,0.0,81.75
2026-09-03 21:00:00,WR,0.0,153.7
2026-09-03 22:00:00,SR,0.0,68.93
2026-09-03 22:00:00,WR,0.0,62.96
2026-09-03 23:00:00,SR,0.0,96.55
2026-09-03 23:00:00,WR,0.0,99.54
2026-09-04 00:00:00,SR,0.0,110.52
2026-09-04 00:00:00,WR,0.0,132.17
2026-09-04 01:00:00,SR,0.0,81.61
2026-09-04 01:00:00,WR,0.0,58.38
2026-09-04 02:00:00,SR,0.0,96.0
2026-09-04 02:00:00,WR,0.0,59.59
2026-09-04 03:00:00,SR,0.0,101.22
2026-09-04 03:00:00,WR,0.0,166.93
2026-09-04 04:00:00,SR,0.0,93.52
2026-09-04 04:00:00,WR,0.0,90.85
2026-09-04 05:00:00,SR,0.0,100.84
2026-09-04 05:00:00,WR,0.0,55.45
2026-09-04 06:00:00,SR,0.0,74.83
2026-09-04 06:00:00,WR,0.0,85.63
2026-09-04 07:00:00,SR,63.26,22.76
2026-09-04 07:00:00,WR,53.73,159.22
2026-09-04 08:00:00,SR,140.28,86.55
2026-09-04 08:00:00,WR,124.25,121.24
2026-09-04 09:00:00,SR,129.0,108.22
2026-09-04 09:00:00,WR,152.91,75.06
2026-09-04 10:00:00,SR,226.73,102.12
2026-09-04 10:00:00,WR,202.59,60.49
2026-09-04 11:00:00,SR,210.5,112.19
2026-09-04 11:00:00,WR,144.37,166.26
2026-09-04 12:00:00,SR,220.89,82.4
2026-09-04 12:00:00,WR,234.72,72.51
2026-09-04 13:00:00,SR,159.46,90.21
2026-09-04 13:00:00,WR,206.18,95.38
2026-09-04 14:00:00,SR,226.86,82.05
2026-09-04 14:00:00,WR,150.56,70.15
2026-09-04 15:00:00,SR,164.07,107.54
2026-09-04 15:00:00,WR,108.05,106.9
2026-09-04 16:00:00,SR,128.49,51.7
2026-09-04 16:00:00,WR,93.87,101.71
2026-09-04 17:00:00,SR,76.22,96.76
2026-09-04 17:00:00,WR,41.86,161.41
2026-09-04 18:00:00,SR,0.0,124.48
2026-09-04 18:00:00,WR,0.0,155.94
2026-09-04 19:00:00,SR,0.0,118.99
2026-09-04 19:00:00,WR,0.0,45.3
2026-09-04 20:00:00,SR,0.0,101.81
2026-09-04 20:00:00,WR,0.0,117.2
2026-09-04 21:00:00,SR,0.0,86.49
2026-09-04 21:00:00,WR,0.0,148.92
2026-09-04 22:00:00,SR,0.0,40.58
2026-09-04 22:00:00,WR,0.0,76.33
2026-09-04 23:00:00,SR,0.0,79.55
2026-09-04 23:00:00,WR,0.0,57.32
2026-09-05 00:00:00,SR,0.0,102.86
2026-09-05 00:00:00,WR,0.0,67.1
2026-09-05 01:00:00,SR,0.0,77.19
2026-09-05 01:00:00,WR,0.0,68.21
2026-09-05 02:00:00,SR,0.0,113.67
2026-09-05 02:00:00,WR,0.0,92.61
2026-09-05 03:00:00,SR,0.0,34.01
2026-09-05 03:00:00,WR,0.0,75.63
2026-09-05 04:00:00,SR,0.0,62.5
2026-09-05 04:00:00,WR,0.0,67.98
2026-09-05 05:00:00,SR,0.0,75.63
2026-09-05 05:00:00,WR,0.0,120.79
2026-09-05 06:00:00,SR,0.0,33.9
2026-09-05 06:00:00,WR,0.0,77.65
2026-09-05 07:00:00,SR,48.07,110.45
2026-09-05 07:00:00,WR,55.67,54.62
2026-09-05 08:00:00,SR,115.2,27.62
2026-09-05 08:00:00,WR,81.18,58.09
2026-09-05 09:00:00,SR,118.25,72.21
2026-09-05 09:00:00,WR,97.3,96.33
2026-09-05 10:00:00,SR,162.11,96.54
2026-09-05 10:00:00,WR,122.87,68.21
2026-09-05 11:00:00,SR,263.09,46.47
2026-09-05 11:00:00,WR,240.92,158.58
2026-09-05 12:00:00,SR,244.94,38.72
2026-09-05 12:00:00,WR,161.7,73.4
2026-09-05 13:00:00,SR,198.96,115.82
2026-09-05 13:00:00,WR,183.2,148.22
2026-09-05 14:00:00,SR,206.51,115.52
2026-09-05 14:00:00,WR,197.28,47.67
2026-09-05 15:00:00,SR,138.17,57.15
2026-09-05 15:00:00,WR,107.13,88.34
2026-09-05 16:00:00,SR,114.29,72.91
2026-09-05 16:00:00,WR,117.69,153.49
2026-09-05 17:00:00,SR,77.56,34.52
2026-09-05 17:00:00,WR,38.71,110.4
2026-09-05 18:00:00,SR,0.0,113.19
2026-09-05 18:00:00,WR,0.0,126.06
2026-09-05 19:00:00,SR,0.0,80.59
2026-09-05 19:00:00,WR,0.0,158.3
2026-09-05 20:00:00,SR,0.0,58.62
2026-09-05 20:00:00,WR,0.0,93.67
2026-09-05 21:00:00,SR,0.0,77.02
2026-09-05 21:00:00,WR,0.0,41.63
2026-09-05 22:00:00,SR,0.0,53.21
2026-09-05 22:00:00,WR,0.0,111.1
2026-09-05 23:00:00,SR,0.0,106.41
2026-09-05 23:00:00,WR,0.0,87.19
2026-09-06 00:00:00,SR,0.0,74.82
2026-09-06 00:00:00,WR,0.0,143.53
2026-09-06 01:00:00,SR,0.0,119.71
2026-09-06 01:00:00,WR,0.0,77.65
2026-09-06 02:00:00,SR,0.0,87.88
2026-09-06 02:00:00,WR,0.0,152.49
2026-09-06 03:00:00,SR,0.0,76.5
2026-09-06 03:00:00,WR,0.0,68.32
2026-09-06 04:00:00,SR,0.0,97.16
2026-09-06 04:00:00,WR,0.0,52.05
2026-09-06 05:00:00,SR,0.0,75.41
2026-09-06 05:00:00,WR,0.0,72.91
2026-09-06 06:00:00,SR,0.0,41.87
2026-09-06 06:00:00,WR,0.0,69.37
2026-09-06 07:00:00,SR,76.71,107.78
2026-09-06 07:00:00,WR,54.81,49.92
2026-09-06 08:00:00,SR,140.6,73.21
2026-09-06 08:00:00,WR,75.01,48.53
2026-09-06 09:00:00,SR,196.59,54.71
2026-09-06 09:00:00,WR,103.4,152.45
2026-09-06 10:00:00,SR,231.98,37.25
2026-09-06 10:00:00,WR,211.06,36.52
2026-09-06 11:00:00,SR,199.42,69.3
2026-09-06 11:00:00,WR,215.41,133.2
2026-09-06 12:00:00,SR,208.51,63.14
2026-09-06 12:00:00,WR,249.65,78.7
2026-09-06 13:00:00,SR,266.32,49.45
2026-09-06 13:00:00,WR,163.84,93.43
2026-09-06 14:00:00,SR,230.03,30.24
2026-09-06 14:00:00,WR,202.53,132.0
2026-09-06 15:00:00,SR,189.77,105.66
2026-09-06 15:00:00,WR,134.74,64.24
2026-09-06 16:00:00,SR,109.61,98.36
2026-09-06 16:00:00,WR,109.64,149.63
2026-09-06 17:00:00,SR,74.68,106.57
2026-09-06 17:00:00,WR,47.23,123.6
2026-09-06 18:00:00,SR,0.0,73.34
2026-09-06 18:00:00,WR,0.0,96.99
2026-09-06 19:00:00,SR,0.0,104.33
2026-09-06 19:00:00,WR,0.0,103.49
2026-09-06 20:00:00,SR,0.0,53.22
2026-09-06 20:00:00,WR,0.0,138.6
2026-09-06 21:00:00,SR,0.0,106.91
2026-09-06 21:00:00,WR,0.0,166.85
2026-09-06 22:00:00,SR,0.0,56.95
2026-09-06 22:00:00,WR,0.0,92.21
2026-09-06 23:00:00,SR,0.0,107.13
2026-09-06 23:00:00,WR,0.0,77.92
2026-09-07 00:00:00,SR,0.0,31.61
2026-09-07 00:00:00,WR,0.0,82.3
2026-09-07 01:00:00,SR,0.0,27.16
2026-09-07 01:00:00,WR,0.0,48.74
2026-09-07 02:00:00,SR,0.0,127.26
2026-09-07 02:00:00,WR,0.0,71.57
2026-09-07 03:00:00,SR,0.0,113.79
2026-09-07 03:00:00,WR,0.0,42.1
2026-09-07 04:00:00,SR,0.0,115.2
2026-09-07 04:00:00,WR,0.0,89.91
2026-09-07 05:00:00,SR,0.0,122.38
2026-09-07 05:00:00,WR,0.0,53.43
2026-09-07 06:00:00,SR,0.0,52.62
2026-09-07 06:00:00,WR,0.0,141.1
2026-09-07 07:00:00,SR,47.25,75.13
2026-09-07 07:00:00,WR,42.75,115.67
2026-09-07 08:00:00,SR,97.35,120.73
2026-09-07 08:00:00,WR,119.44,109.37
2026-09-07 09:00:00,SR,117.05,37.54
2026-09-07 09:00:00,WR,112.64,78.27
2026-09-07 10:00:00,SR,171.71,43.39
2026-09-07 10:00:00,WR,176.6,100.93
2026-09-07 11:00:00,SR,188.82,91.38
2026-09-07 11:00:00,WR,148.96,92.55
2026-09-07 12:00:00,SR,209.21,87.08
2026-09-07 12:00:00,WR,198.6,67.43
2026-09-07 13:00:00,SR,275.47,85.77
2026-09-07 13:00:00,WR,199.37,39.82
2026-09-07 14:00:00,SR,224.09,60.88
2026-09-07 14:00:00,WR,151.87,142.6
2026-09-07 15:00:00,SR,131.92,56.16
2026-09-07 15:00:00,WR,117.85,114.72
2026-09-07 16:00:00,SR,147.59,87.79
2026-09-07 16:00:00,WR,91.81,74.3
2026-09-07 17:00:00,SR,52.4,69.85
2026-09-07 17:00:00,WR,62.26,78.06
2026-09-07 18:00:00,SR,0.0,92.69
2026-09-07 18:00:00,WR,0.0,157.3
2026-09-07 19:00:00,SR,0.0,81.37
2026-09-07 19:00:00,WR,0.0,134.43
2026-09-07 20:00:00,SR,0.0,115.44
2026-09-07 20:00:00,WR,0.0,125.45
2026-09-07 21:00:00,SR,0.0,93.11
2026-09-07 21:00:00,WR,0.0,36.93
2026-09-07 22:00:00,SR,0.0,89.99
2026-09-07 22:00:00,WR,0.0,48.37
2026-09-07 23:00:00,SR,0.0,42.43
2026-09-07 23:00:00,WR,0.0,119.37
2026-09-08 00:00:00,SR,0.0,33.67
2026-09-08 00:00:00,WR,0.0,59.32
2026-09-08 01:00:00,SR,0.0,123.84
2026-09-08 01:00:00,WR,0.0,61.59
2026-09-08 02:00:00,SR,0.0,85.38
2026-09-08 02:00:00,WR,0.0,139.08
2026-09-08 03:00:00,SR,0.0,66.15
2026-09-08 03:00:00,WR,0.0,70.03
2026-09-08 04:00:00,SR,0.0,84.35
2026-09-08 04:00:00,WR,0.0,40.02
2026-09-08 05:00:00,SR,0.0,28.99
2026-09-08 05:00:00,WR,0.0,35.1
2026-09-08 06:00:00,SR,0.0,45.25
2026-09-08 06:00:00,WR,0.0,116.4
2026-09-08 07:00:00,SR,70.82,78.61
2026-09-08 07:00:00,WR,60.89,45.51
2026-09-08 08:00:00,SR,101.17,25.67
2026-09-08 08:00:00,WR,79.81,104.17
2026-09-08 09:00:00,SR,194.55,41.03
2026-09-08 09:00:00,WR,126.19,97.56
2026-09-08 10:00:00,SR,148.95,101.87
2026-09-08 10:00:00,WR,209.11,106.28
2026-09-08 11:00:00,SR,205.02,63.38
2026-09-08 11:00:00,WR,177.92,168.52
2026-09-08 12:00:00,SR,198.35,112.71
2026-09-08 12:00:00,WR,144.84,160.5
2026-09-08 13:00:00,SR,198.15,44.57
2026-09-08 13:00:00,WR,187.33,100.53
2026-09-08 14:00:00,SR,179.05,43.83
2026-09-08 14:00:00,WR,208.9,101.03
2026-09-08 15:00:00,SR,147.0,31.21
2026-09-08 15:00:00,WR,132.1,68.15
2026-09-08 16:00:00,SR,93.2,66.29
2026-09-08 16:00:00,WR,105.81,109.75
2026-09-08 17:00:00,SR,73.43,28.52
2026-09-08 17:00:00,WR,41.83,129.32
2026-09-08 18:00:00,SR,0.0,117.88
2026-09-08 18:00:00,WR,0.0,85.63
2026-09-08 19:00:00,SR,0.0,115.95
2026-09-08 19:00:00,WR,0.0,30.62
2026-09-08 20:00:00,SR,0.0,93.84
2026-09-08 20:00:00,WR,0.0,92.52
2026-09-08 21:00:00,SR,0.0,47.75
2026-09-08 21:00:00,WR,0.0,30.85
2026-09-08 22:00:00,SR,0.0,66.58
2026-09-08 22:00:00,WR,0.0,40.5
2026-09-08 23:00:00,SR,0.0,44.68
2026-09-08 23:00:00,WR,0.0,90.29
2026-09-09 00:00:00,SR,0.0,36.0
2026-09-09 00:00:00,WR,0.0,41.47
2026-09-09 01:00:00,SR,0.0,62.4
2026-09-09 01:00:00,WR,0.0,68.59
2026-09-09 02:00:00,SR,0.0,82.96
2026-09-09 02:00:00,WR,0.0,121.77
2026-09-09 03:00:00,SR,0.0,60.29
2026-09-09 03:00:00,WR,0.0,73.21
2026-09-09 04:00:00,SR,0.0,86.64
2026-09-09 04:00:00,WR,0.0,169.67
2026-09-09 05:00:00,SR,0.0,53.61
2026-09-09 05:00:00,WR,0.0,158.28
2026-09-09 06:00:00,SR,0.0,105.52
2026-09-09 06:00:00,WR,0.0,165.37
2026-09-09 07:00:00,SR,73.39,56.31
2026-09-09 07:00:00,WR,60.86,74.65
2026-09-09 08:00:00,SR,121.08,51.71
2026-09-09 08:00:00,WR,110.91,49.16
2026-09-09 09:00:00,SR,121.76,99.98
2026-09-09 09:00:00,WR,151.68,98.75
2026-09-09 10:00:00,SR,162.89,67.2
2026-09-09 10:00:00,WR,120.72,68.39
2026-09-09 11:00:00,SR,222.89,41.87
2026-09-09 11:00:00,WR,236.63,74.22
2026-09-09 12:00:00,SR,177.76,59.04
2026-09-09 12:00:00,WR,157.91,56.25
2026-09-09 13:00:00,SR,283.56,87.09
2026-09-09 13:00:00,WR,184.89,147.97
2026-09-09 14:00:00,SR,187.49,26.59
2026-09-09 14:00:00,WR,192.93,91.16
2026-09-09 15:00:00,SR,173.97,32.19
2026-09-09 15:00:00,WR,113.83,36.45
2026-09-09 16:00:00,SR,119.12,101.45
2026-09-09 16:00:00,WR,94.77,144.07
2026-09-09 17:00:00,SR,57.51,53.94
2026-09-09 17:00:00,WR,56.83,87.2
2026-09-09 18:00:00,SR,0.0,25.1
2026-09-09 18:00:00,WR,0.0,91.07
2026-09-09 19:00:00,SR,0.0,67.65
2026-09-09 19:00:00,WR,0.0,111.06
2026-09-09 20:00:00,SR,0.0,115.25
2026-09-09 20:00:00,WR,0.0,102.45
2026-09-09 21:00:00,SR,0.0,48.13
2026-09-09 21:00:00,WR,0.0,125.34
2026-09-09 22:00:00,SR,0.0,82.78
2026-09-09 22:00:00,WR,0.0,101.08
2026-09-09 23:00:00,SR,0.0,94.35
2026-09-09 23:00:00,WR,0.0,161.69
2026-09-10 00:00:00,SR,0.0,28.89
2026-09-10 00:00:00,WR,0.0,89.92
2026-09-10 01:00:00,SR,0.0,38.58
2026-09-10 01:00:00,WR,0.0,32.23
2026-09-10 02:00:00,SR,0.0,57.28
2026-09-10 02:00:00,WR,0.0,63.09
2026-09-10 03:00:00,SR,0.0,92.86
2026-09-10 03:00:00,WR,0.0,100.08
2026-09-10 04:00:00,SR,0.0,68.6
2026-09-10 04:00:00,WR,0.0,105.68
2026-09-10 05:00:00,SR,0.0,99.59
2026-09-10 05:00:00,WR,0.0,107.33
2026-09-10 06:00:00,SR,0.0,102.13
2026-09-10 06:00:00,WR,0.0,68.45
2026-09-10 07:00:00,SR,77.37,101.71
2026-09-10 07:00:00,WR,54.95,128.56
2026-09-10 08:00:00,SR,140.02,109.9
2026-09-10 08:00:00,WR,91.88,86.3
2026-09-10 09:00:00,SR,186.38,106.69
2026-09-10 09:00:00,WR,111.46,87.96
2026-09-10 10:00:00,SR,252.17,72.4
2026-09-10 10:00:00,WR,195.74,157.26
2026-09-10 11:00:00,SR,242.61,76.57
2026-09-10 11:00:00,WR,197.32,71.91
2026-09-10 12:00:00,SR,279.89,67.79
2026-09-10 12:00:00,WR,214.26,133.62
2026-09-10 13:00:00,SR,266.27,106.43
2026-09-10 13:00:00,WR,168.92,145.72
2026-09-10 14:00:00,SR,255.35,48.64
2026-09-10 14:00:00,WR,126.26,31.51
2026-09-10 15:00:00,SR,184.41,101.98
2026-09-10 15:00:00,WR,107.01,51.84
2026-09-10 16:00:00,SR,145.7,117.72
2026-09-10 16:00:00,WR,118.19,89.5
2026-09-10 17:00:00,SR,62.74,83.31
2026-09-10 17:00:00,WR,43.59,90.07
2026-09-10 18:00:00,SR,0.0,124.87
2026-09-10 18:00:00,WR,0.0,72.2
2026-09-10 19:00:00,SR,0.0,49.28
2026-09-10 19:00:00,WR,0.0,49.31
2026-09-10 20:00:00,SR,0.0,98.6
2026-09-10 20:00:00,WR,0.0,121.83
2026-09-10 21:00:00,SR,0.0,106.06
2026-09-10 21:00:00,WR,0.0,49.12
2026-09-10 22:00:00,SR,0.0,68.83
2026-09-10 22:00:00,WR,0.0,138.56
2026-09-10 23:00:00,SR,0.0,44.68
2026-09-10 23:00:00,WR,0.0,58.24
2026-09-11 00:00:00,SR,0.0,42.34
2026-09-11 00:00:00,WR,0.0,132.39
2026-09-11 01:00:00,SR,0.0,112.43
2026-09-11 01:00:00,WR,0.0,142.78
2026-09-11 02:00:00,SR,0.0,76.13
2026-09-11 02:00:00,WR,0.0,47.55
2026-09-11 03:00:00,SR,0.0,31.96
2026-09-11 03:00:00,WR,0.0,42.14
2026-09-11 04:00:00,SR,0.0,97.79
2026-09-11 04:00:00,WR,0.0,162.94
2026-09-11 05:00:00,SR,0.0,48.77
2026-09-11 05:00:00,WR,0.0,94.83
2026-09-11 06:00:00,SR,0.0,55.01
2026-09-11 06:00:00,WR,0.0,33.26
2026-09-11 07:00:00,SR,49.7,31.41
2026-09-11 07:00:00,WR,43.7,100.76
2026-09-11 08:00:00,SR,117.03,69.83
2026-09-11 08:00:00,WR,118.6,68.0
2026-09-11 09:00:00,SR,188.39,71.28
2026-09-11 09:00:00,WR,158.89,122.71
2026-09-11 10:00:00,SR,183.09,49.97
2026-09-11 10:00:00,WR,130.31,71.07
2026-09-11 11:00:00,SR,195.65,119.92
2026-09-11 11:00:00,WR,158.66,91.95
2026-09-11 12:00:00,SR,187.29,126.26
2026-09-11 12:00:00,WR,208.98,90.68
2026-09-11 13:00:00,SR,202.01,31.78
2026-09-11 13:00:00,WR,159.39,127.42
2026-09-11 14:00:00,SR,171.97,28.63
2026-09-11 14:00:00,WR,176.02,102.7
2026-09-11 15:00:00,SR,192.09,76.32
2026-09-11 15:00:00,WR,141.33,61.07
2026-09-11 16:00:00,SR,105.25,92.02
2026-09-11 16:00:00,WR,107.02,84.25
2026-09-11 17:00:00,SR,64.74,121.19
2026-09-11 17:00:00,WR,46.17,50.96
2026-09-11 18:00:00,SR,0.0,93.97
2026-09-11 18:00:00,WR,0.0,114.37
2026-09-11 19:00:00,SR,0.0,108.37
2026-09-11 19:00:00,WR,0.0,77.64
2026-09-11 20:00:00,SR,0.0,105.7
2026-09-11 20:00:00,WR,0.0,150.38
2026-09-11 21:00:00,SR,0.0,74.09
2026-09-11 21:00:00,WR,0.0,148.36
2026-09-11 22:00:00,SR,0.0,96.47
2026-09-11 22:00:00,WR,0.0,45.27
2026-09-11 23:00:00,SR,0.0,30.72
2026-09-11 23:00:00,WR,0.0,127.31
2026-09-12 00:00:00,SR,0.0,102.09
2026-09-12 00:00:00,WR,0.0,85.14
2026-09-12 01:00:00,SR,0.0,123.49
2026-09-12 01:00:00,WR,0.0,169.96
2026-09-12 02:00:00,SR,0.0,31.42
2026-09-12 02:00:00,WR,0.0,61.5
2026-09-12 03:00:00,SR,0.0,110.29
2026-09-12 03:00:00,WR,0.0,69.27
2026-09-12 04:00:00,SR,0.0,120.46
2026-09-12 04:00:00,WR,0.0,91.89
2026-09-12 05:00:00,SR,0.0,46.25
2026-09-12 05:00:00,WR,0.0,67.62
2026-09-12 06:00:00,SR,0.0,119.93
2026-09-12 06:00:00,WR,0.0,97.33
2026-09-12 07:00:00,SR,76.26,35.93
2026-09-12 07:00:00,WR,42.02,100.89
2026-09-12 08:00:00,SR,106.06,95.81
2026-09-12 08:00:00,WR,118.74,140.94
2026-09-12 09:00:00,SR,137.82,56.6
2026-09-12 09:00:00,WR,136.91,70.39
2026-09-12 10:00:00,SR,145.62,38.62
2026-09-12 10:00:00,WR,136.6,152.97
2026-09-12 11:00:00,SR,232.71,91.07
2026-09-12 11:00:00,WR,209.99,110.1
2026-09-12 12:00:00,SR,252.6,104.23
2026-09-12 12:00:00,WR,236.44,47.04
2026-09-12 13:00:00,SR,213.53,51.22
2026-09-12 13:00:00,WR,206.98,60.34
2026-09-12 14:00:00,SR,144.72,44.2
2026-09-12 14:00:00,WR,130.83,95.19
2026-09-12 15:00:00,SR,146.49,41.21
2026-09-12 15:00:00,WR,128.04,161.76
2026-09-12 16:00:00,SR,83.86,39.03
2026-09-12 16:00:00,WR,86.97,144.09
2026-09-12 17:00:00,SR,65.98,88.61
2026-09-12 17:00:00,WR,57.39,123.51
2026-09-12 18:00:00,SR,0.0,106.31
2026-09-12 18:00:00,WR,0.0,87.11
2026-09-12 19:00:00,SR,0.0,82.11
2026-09-12 19:00:00,WR,0.0,84.55
2026-09-12 20:00:00,SR,0.0,36.94
2026-09-12 20:00:00,WR,0.0,52.53
2026-09-12 21:00:00,SR,0.0,81.73
2026-09-12 21:00:00,WR,0.0,68.61
2026-09-12 22:00:00,SR,0.0,28.97
2026-09-12 22:00:00,WR,0.0,153.17
2026-09-12 23:00:00,SR,0.0,67.74
2026-09-12 23:00:00,WR,0.0,96.41
2026-09-13 00:00:00,SR,0.0,63.48
2026-09-13 00:00:00,WR,0.0,77.79
2026-09-13 01:00:00,SR,0.0,67.42
2026-09-13 01:00:00,WR,0.0,60.26
2026-09-13 02:00:00,SR,0.0,51.88
2026-09-13 02:00:00,WR,0.0,97.89
2026-09-13 03:00:00,SR,0.0,94.51
2026-09-13 03:00:00,WR,0.0,130.33
2026-09-13 04:00:00,SR,0.0,110.8
2026-09-13 04:00:00,WR,0.0,70.14
2026-09-13 05:00:00,SR,0.0,103.19
