timestamp,market_zone,price_inr_per_mwh
2026-09-02 20:00:00,SR,7011.21
2026-09-02 20:00:00,WR,6709.21
2026-09-02 21:00:00,SR,6348.35
2026-09-02 21:00:00,WR,6346.47
2026-09-02 22:00:00,SR,5851.26
2026-09-02 22:00:00,WR,5360.14
2026-09-02 23:00:00,SR,4485.19
2026-09-02 23:00:00,WR,4403.15
2026-09-03 00:00:00,SR,3680.87
2026-09-03 00:00:00,WR,3355.36
2026-09-03 01:00:00,SR,3536.09
2026-09-03 01:00:00,WR,3539.55
2026-09-03 02:00:00,SR,3379.23
2026-09-03 02:00:00,WR,3276.37
2026-09-03 03:00:00,SR,3098.62
2026-09-03 03:00:00,WR,3302.26
2026-09-03 04:00:00,SR,3520.95
2026-09-03 04:00:00,WR,3635.62
2026-09-03 05:00:00,SR,3305.72
2026-09-03 05:00:00,WR,3588.24
2026-09-03 06:00:00,SR,4612.37
2026-09-03 06:00:00,WR,4552.64
2026-09-03 07:00:00,SR,5100.95
2026-09-03 07:00:00,WR,5379.4
2026-09-03 08:00:00,SR,6173.18
2026-09-03 08:00:00,WR,5867.58
2026-09-03 09:00:00,SR,6441.69
2026-09-03 09:00:00,WR,5940.15
2026-09-03 10:00:00,SR,5927.11
2026-09-03 10:00:00,WR,5494.68
2026-09-03 11:00:00,SR,5262.48
2026-09-03 11:00:00,WR,4838.83
2026-09-03 12:00:00,SR,4727.74
2026-09-03 12:00:00,WR,4051.93
2026-09-03 13:00:00,SR,4204.04
2026-09-03 13:00:00,WR,4071.45
2026-09-03 14:00:00,SR,4572.65
2026-09-03 14:00:00,WR,4634.76
2026-09-03 15:00:00,SR,4742.4
2026-09-03 15:00:00,WR,4708.43
2026-09-03 16:00:00,SR,5443.52
2026-09-03 16:00:00,WR,5072.65
2026-09-03 17:00:00,SR,6144.15
2026-09-03 17:00:00,WR,5428.7
2026-09-03 18:00:00,SR,6010.29
2026-09-03 18:00:00,WR,5638.48
2026-09-03 19:00:00,SR,6078.4
2026-09-03 19:00:00,WR,6535.85
2026-09-03 20:00:00,SR,6754.51
2026-09-03 20:00:00,WR,6755.74
2026-09-03 21:00:00,SR,7098.69
2026-09-03 21:00:00,WR,6279.93
2026-09-03 22:00:00,SR,5466.77
2026-09-03 22:00:00,WR,6060.98
2026-09-03 23:00:00,SR,4682.68
2026-09-03 23:00:00,WR,4070.86
2026-09-04 00:00:00,SR,3573.92
2026-09-04 00:00:00,WR,3517.77
2026-09-04 01:00:00,SR,3502.77
2026-09-04 01:00:00,WR,3433.75
2026-09-04 02:00:00,SR,3438.45
2026-09-04 02:00:00,WR,3389.52
2026-09-04 03:00:00,SR,6930.08
2026-09-04 03:00:00,WR,3209.84
2026-09-04 04:00:00,SR,3231.62
2026-09-04 04:00:00,WR,3438.45
2026-09-04 05:00:00,SR,3925.12
2026-09-04 05:00:00,WR,3802.54
2026-09-04 06:00:00,SR,4321.23
2026-09-04 06:00:00,WR,4620.38
2026-09-04 07:00:00,SR,5773.02
2026-09-04 07:00:00,WR,5014.78
2026-09-04 08:00:00,SR,5617.62
2026-09-04 08:00:00,WR,6104.88
2026-09-04 09:00:00,SR,6787.1
2026-09-04 09:00:00,WR,6105.54
2026-09-04 10:00:00,SR,6042.25
2026-09-04 10:00:00,WR,6205.62
2026-09-04 11:00:00,SR,4776.76
2026-09-04 11:00:00,WR,4537.92
2026-09-04 12:00:00,SR,4465.77
2026-09-04 12:00:00,WR,4046.33
2026-09-04 13:00:00,SR,4260.64
2026-09-04 13:00:00,WR,4019.25
2026-09-04 14:00:00,SR,4437.0
2026-09-04 14:00:00,WR,4247.52
2026-09-04 15:00:00,SR,5053.61
2026-09-04 15:00:00,WR,4725.71
2026-09-04 16:00:00,SR,4760.93
2026-09-04 16:00:00,WR,5204.22
2026-09-04 17:00:00,SR,6218.17
2026-09-04 17:00:00,WR,6124.97
2026-09-04 18:00:00,SR,10000.0
2026-09-04 18:00:00,WR,5330.34
2026-09-04 19:00:00,SR,7500.12
2026-09-04 19:00:00,WR,5898.37
2026-09-04 20:00:00,SR,6952.34
2026-09-04 20:00:00,WR,6614.38
2026-09-04 21:00:00,SR,6733.65
2026-09-04 21:00:00,WR,6949.82
2026-09-04 22:00:00,SR,5475.63
2026-09-04 22:00:00,WR,5537.35
2026-09-04 23:00:00,SR,4850.25
2026-09-04 23:00:00,WR,4014.99
2026-09-05 00:00:00,SR,3110.1
2026-09-05 00:00:00,WR,3242.19
2026-09-05 01:00:00,SR,3182.61
2026-09-05 01:00:00,WR,3017.75
2026-09-05 02:00:00,SR,3183.05
2026-09-05 02:00:00,WR,2928.77
2026-09-05 03:00:00,SR,3061.02
2026-09-05 03:00:00,WR,2839.6
2026-09-05 04:00:00,SR,3046.91
2026-09-05 04:00:00,WR,2974.06
2026-09-05 05:00:00,SR,3318.08
2026-09-05 05:00:00,WR,3432.68
2026-09-05 06:00:00,SR,3711.38
2026-09-05 06:00:00,WR,3802.35
2026-09-05 07:00:00,SR,5169.47
2026-09-05 07:00:00,WR,4620.15
2026-09-05 08:00:00,SR,5354.28
2026-09-05 08:00:00,WR,5187.99
2026-09-05 09:00:00,SR,5510.42
2026-09-05 09:00:00,WR,5493.18
2026-09-05 10:00:00,SR,4789.53
2026-09-05 10:00:00,WR,4531.78
2026-09-05 11:00:00,SR,4418.98
2026-09-05 11:00:00,WR,4104.88
2026-09-05 12:00:00,SR,3867.07
2026-09-05 12:00:00,WR,3560.17
2026-09-05 13:00:00,SR,4081.41
2026-09-05 13:00:00,WR,3569.2
2026-09-05 14:00:00,SR,3835.14
2026-09-05 14:00:00,WR,3652.97
2026-09-05 15:00:00,SR,4238.8
2026-09-05 15:00:00,WR,3797.06
2026-09-05 16:00:00,SR,4417.27
2026-09-05 16:00:00,WR,4431.82
2026-09-05 17:00:00,SR,4919.94
2026-09-05 17:00:00,WR,5348.54
2026-09-05 18:00:00,SR,5602.68
2026-09-05 18:00:00,WR,5241.76
2026-09-05 19:00:00,SR,5456.45
2026-09-05 19:00:00,WR,5263.22
2026-09-05 20:00:00,SR,6475.02
2026-09-05 20:00:00,WR,5526.8
2026-09-05 21:00:00,SR,6160.1
2026-09-05 21:00:00,WR,5487.54
2026-09-05 22:00:00,SR,4810.26
2026-09-05 22:00:00,WR,4442.46
2026-09-05 23:00:00,SR,3943.8
2026-09-05 23:00:00,WR,3905.81
2026-09-06 00:00:00,SR,3472.79
2026-09-06 00:00:00,WR,2992.76
2026-09-06 01:00:00,SR,3066.01
2026-09-06 01:00:00,WR,3122.63
2026-09-06 02:00:00,SR,2950.39
2026-09-06 02:00:00,WR,2728.56
2026-09-06 03:00:00,SR,2924.29
2026-09-06 03:00:00,WR,2912.64
2026-09-06 04:00:00,SR,3036.14
2026-09-06 04:00:00,WR,2809.39
2026-09-06 05:00:00,SR,3203.02
2026-09-06 05:00:00,WR,3369.27
2026-09-06 06:00:00,SR,3888.48
2026-09-06 06:00:00,WR,4095.46
2026-09-06 07:00:00,SR,4826.94
2026-09-06 07:00:00,WR,4561.24
2026-09-06 08:00:00,SR,5163.68
2026-09-06 08:00:00,WR,5265.56
2026-09-06 09:00:00,SR,5191.21
2026-09-06 09:00:00,WR,4550.19
2026-09-06 10:00:00,SR,4598.51
2026-09-06 10:00:00,WR,4773.49
2026-09-06 11:00:00,SR,4415.98
2026-09-06 11:00:00,WR,4203.86
2026-09-06 12:00:00,SR,4115.62
2026-09-06 12:00:00,WR,3794.56
2026-09-06 13:00:00,SR,3821.98
2026-09-06 13:00:00,WR,3227.31
2026-09-06 14:00:00,SR,3619.66
2026-09-06 14:00:00,WR,3715.99
2026-09-06 15:00:00,SR,4073.45
2026-09-06 15:00:00,WR,4148.08
2026-09-06 16:00:00,SR,4597.47
2026-09-06 16:00:00,WR,4430.03
2026-09-06 17:00:00,SR,5584.5
2026-09-06 17:00:00,WR,4517.02
2026-09-06 18:00:00,SR,5988.14
2026-09-06 18:00:00,WR,4981.72
2026-09-06 19:00:00,SR,6522.25
2026-09-06 19:00:00,WR,5977.31
2026-09-06 20:00:00,SR,6213.27
2026-09-06 20:00:00,WR,6119.3
2026-09-06 21:00:00,SR,6796.25
2026-09-06 21:00:00,WR,5628.8
2026-09-06 22:00:00,SR,4848.69
2026-09-06 22:00:00,WR,4818.45
2026-09-06 23:00:00,SR,3809.86
2026-09-06 23:00:00,WR,3861.32
2026-09-07 00:00:00,SR,3923.79
2026-09-07 00:00:00,WR,3783.18
2026-09-07 01:00:00,SR,3599.85
2026-09-07 01:00:00,WR,3716.59
2026-09-07 02:00:00,SR,3507.0
2026-09-07 02:00:00,WR,3606.91
2026-09-07 03:00:00,SR,3069.13
2026-09-07 03:00:00,WR,3791.84
2026-09-07 04:00:00,SR,3279.61
2026-09-07 04:00:00,WR,3321.91
2026-09-07 05:00:00,SR,3792.89
2026-09-07 05:00:00,WR,3657.32
2026-09-07 06:00:00,SR,4406.51
2026-09-07 06:00:00,WR,3860.81
2026-09-07 07:00:00,SR,5110.15
2026-09-07 07:00:00,WR,5256.58
2026-09-07 08:00:00,SR,5908.41
2026-09-07 08:00:00,WR,6301.55
2026-09-07 09:00:00,SR,6428.4
2026-09-07 09:00:00,WR,6323.78
2026-09-07 10:00:00,SR,6044.03
2026-09-07 10:00:00,WR,5678.75
2026-09-07 11:00:00,SR,4592.2
2026-09-07 11:00:00,WR,5046.29
2026-09-07 12:00:00,SR,4460.61
2026-09-07 12:00:00,WR,4341.22
2026-09-07 13:00:00,SR,4288.91
2026-09-07 13:00:00,WR,4031.11
2026-09-07 14:00:00,SR,4462.41
2026-09-07 14:00:00,WR,4655.26
2026-09-07 15:00:00,SR,4598.61
2026-09-07 15:00:00,WR,4722.68
2026-09-07 16:00:00,SR,5082.42
2026-09-07 16:00:00,WR,5352.59
2026-09-07 17:00:00,SR,6249.75
2026-09-07 17:00:00,WR,4889.31
2026-09-07 18:00:00,SR,5502.59
2026-09-07 18:00:00,WR,5237.82
2026-09-07 19:00:00,SR,6610.61
2026-09-07 19:00:00,WR,6530.8
2026-09-07 20:00:00,SR,6955.81
2026-09-07 20:00:00,WR,6369.81
2026-09-07 21:00:00,SR,6640.61
2026-09-07 21:00:00,WR,10000.0
2026-09-07 22:00:00,SR,5586.64
2026-09-07 22:00:00,WR,5378.7
2026-09-07 23:00:00,SR,4570.23
2026-09-07 23:00:00,WR,4412.89
2026-09-08 00:00:00,SR,3829.43
2026-09-08 00:00:00,WR,3859.72
2026-09-08 01:00:00,SR,3527.01
2026-09-08 01:00:00,WR,3475.19
2026-09-08 02:00:00,SR,3344.3
2026-09-08 02:00:00,WR,3378.91
2026-09-08 03:00:00,SR,3362.59
2026-09-08 03:00:00,WR,3199.3
2026-09-08 04:00:00,SR,3463.75
2026-09-08 04:00:00,WR,3293.09
2026-09-08 05:00:00,SR,3663.9
2026-09-08 05:00:00,WR,3892.78
2026-09-08 06:00:00,SR,4695.31
2026-09-08 06:00:00,WR,4622.46
2026-09-08 07:00:00,SR,5752.73
2026-09-08 07:00:00,WR,5216.36
2026-09-08 08:00:00,SR,6528.64
2026-09-08 08:00:00,WR,5121.48
2026-09-08 09:00:00,SR,6777.55
2026-09-08 09:00:00,WR,6041.32
2026-09-08 10:00:00,SR,5744.61
2026-09-08 10:00:00,WR,5886.51
2026-09-08 11:00:00,SR,5106.26
2026-09-08 11:00:00,WR,4490.9
2026-09-08 12:00:00,SR,4429.77
2026-09-08 12:00:00,WR,4341.29
2026-09-08 13:00:00,SR,4277.99
2026-09-08 13:00:00,WR,4396.21
2026-09-08 14:00:00,SR,4364.83
2026-09-08 14:00:00,WR,4109.49
2026-09-08 15:00:00,SR,4874.43
2026-09-08 15:00:00,WR,4811.92
2026-09-08 16:00:00,SR,5694.06
2026-09-08 16:00:00,WR,5007.46
2026-09-08 17:00:00,SR,5979.31
2026-09-08 17:00:00,WR,5997.62
2026-09-08 18:00:00,SR,5932.05
2026-09-08 18:00:00,WR,5177.16
2026-09-08 19:00:00,SR,7227.92
2026-09-08 19:00:00,WR,6254.52
2026-09-08 20:00:00,SR,7181.59
2026-09-08 20:00:00,WR,6647.01
2026-09-08 21:00:00,SR,6916.74
2026-09-08 21:00:00,WR,6585.18
2026-09-08 22:00:00,SR,5870.36
2026-09-08 22:00:00,WR,5221.69
2026-09-08 23:00:00,SR,4541.89
2026-09-08 23:00:00,WR,4109.31
2026-09-09 00:00:00,SR,3831.17
2026-09-09 00:00:00,WR,3830.26
2026-09-09 01:00:00,SR,3249.57
2026-09-09 01:00:00,WR,3503.4
2026-09-09 02:00:00,SR,3536.88
2026-09-09 02:00:00,WR,3534.26
2026-09-09 03:00:00,SR,3282.41
2026-09-09 03:00:00,WR,3416.95
2026-09-09 04:00:00,SR,3370.8
2026-09-09 04:00:00,WR,3215.79
2026-09-09 05:00:00,SR,3809.63
2026-09-09 05:00:00,WR,3720.72
2026-09-09 06:00:00,SR,4941.62
2026-09-09 06:00:00,WR,4618.72
2026-09-09 07:00:00,SR,5211.44
2026-09-09 07:00:00,WR,5422.76
2026-09-09 08:00:00,SR,6085.15
2026-09-09 08:00:00,WR,5553.92
2026-09-09 09:00:00,SR,6268.77
2026-09-09 09:00:00,WR,6121.04
2026-09-09 10:00:00,SR,6112.0
2026-09-09 10:00:00,WR,5012.08
2026-09-09 11:00:00,SR,5008.17
2026-09-09 11:00:00,WR,4646.63
2026-09-09 12:00:00,SR,4520.27
2026-09-09 12:00:00,WR,4129.17
2026-09-09 13:00:00,SR,4102.16
2026-09-09 13:00:00,WR,4419.25
2026-09-09 14:00:00,SR,4663.71
2026-09-09 14:00:00,WR,3891.79
2026-09-09 15:00:00,SR,4531.32
2026-09-09 15:00:00,WR,4947.25
2026-09-09 16:00:00,SR,5509.56
2026-09-09 16:00:00,WR,4911.58
2026-09-09 17:00:00,SR,5960.41
2026-09-09 17:00:00,WR,4912.67
2026-09-09 18:00:00,SR,6417.12
2026-09-09 18:00:00,WR,5818.1
2026-09-09 19:00:00,SR,6423.71
2026-09-09 19:00:00,WR,6344.83
2026-09-09 20:00:00,SR,7004.39
2026-09-09 20:00:00,WR,7059.97
2026-09-09 21:00:00,SR,7050.49
2026-09-09 21:00:00,WR,6156.98
2026-09-09 22:00:00,SR,6310.78
2026-09-09 22:00:00,WR,5853.2
2026-09-09 23:00:00,SR,4445.87
2026-09-09 23:00:00,WR,4460.81
2026-09-10 00:00:00,SR,3906.41
2026-09-10 00:00:00,WR,3728.29
2026-09-10 01:00:00,SR,3582.07
2026-09-10 01:00:00,WR,3345.74
2026-09-10 02:00:00,SR,3446.87
2026-09-10 02:00:00,WR,3130.15
2026-09-10 03:00:00,SR,3335.69
2026-09-10 03:00:00,WR,3414.18
2026-09-10 04:00:00,SR,3457.64
2026-09-10 04:00:00,WR,3394.29
2026-09-10 05:00:00,SR,3940.75
2026-09-10 05:00:00,WR,3865.42
2026-09-10 06:00:00,SR,4748.61
2026-09-10 06:00:00,WR,4656.26
2026-09-10 07:00:00,SR,5151.72
2026-09-10 07:00:00,WR,5846.97
2026-09-10 08:00:00,SR,5948.05
2026-09-10 08:00:00,WR,5627.25
2026-09-10 09:00:00,SR,6022.94
2026-09-10 09:00:00,WR,6198.24
2026-09-10 10:00:00,SR,5861.85
2026-09-10 10:00:00,WR,5356.13
2026-09-10 11:00:00,SR,4998.38
2026-09-10 11:00:00,WR,4538.32
2026-09-10 12:00:00,SR,4549.95
2026-09-10 12:00:00,WR,4265.18
2026-09-10 13:00:00,SR,4409.95
2026-09-10 13:00:00,WR,3975.8
2026-09-10 14:00:00,SR,3956.9
2026-09-10 14:00:00,WR,3795.12
2026-09-10 15:00:00,SR,4348.6
2026-09-10 15:00:00,WR,4332.18
2026-09-10 16:00:00,SR,5387.79
2026-09-10 16:00:00,WR,4774.14
2026-09-10 17:00:00,SR,6247.64
2026-09-10 17:00:00,WR,5348.58
2026-09-10 18:00:00,SR,6146.44
2026-09-10 18:00:00,WR,6296.08
2026-09-10 19:00:00,SR,6731.73
2026-09-10 19:00:00,WR,6496.49
2026-09-10 20:00:00,SR,7468.55
2026-09-10 20:00:00,WR,6541.64
2026-09-10 21:00:00,SR,7034.11
2026-09-10 21:00:00,WR,6530.15
2026-09-10 22:00:00,SR,5519.07
2026-09-10 22:00:00,WR,5378.5
2026-09-10 23:00:00,SR,4630.19
2026-09-10 23:00:00,WR,4291.11
2026-09-11 00:00:00,SR,3621.61
2026-09-11 00:00:00,WR,3660.22
2026-09-11 01:00:00,SR,3465.85
2026-09-11 01:00:00,WR,3361.87
2026-09-11 02:00:00,SR,3294.52
2026-09-11 02:00:00,WR,3413.01
2026-09-11 03:00:00,SR,3197.31
2026-09-11 03:00:00,WR,3351.03
2026-09-11 04:00:00,SR,3478.81
2026-09-11 04:00:00,WR,3564.1
2026-09-11 05:00:00,SR,3553.21
2026-09-11 05:00:00,WR,3760.63
2026-09-11 06:00:00,SR,4613.51
2026-09-11 06:00:00,WR,4336.04
2026-09-11 07:00:00,SR,5527.56
2026-09-11 07:00:00,WR,4980.29
2026-09-11 08:00:00,SR,6058.68
2026-09-11 08:00:00,WR,6400.76
2026-09-11 09:00:00,SR,6214.84
2026-09-11 09:00:00,WR,5305.79
2026-09-11 10:00:00,SR,10000.0
2026-09-11 10:00:00,WR,5807.57
2026-09-11 11:00:00,SR,5203.76
2026-09-11 11:00:00,WR,4796.91
2026-09-11 12:00:00,SR,4460.12
2026-09-11 12:00:00,WR,4352.43
2026-09-11 13:00:00,SR,4083.78
2026-09-11 13:00:00,WR,4291.58
2026-09-11 14:00:00,SR,4074.03
2026-09-11 14:00:00,WR,4276.01
2026-09-11 15:00:00,SR,4939.87
2026-09-11 15:00:00,WR,4569.0
2026-09-11 16:00:00,SR,6150.82
2026-09-11 16:00:00,WR,5513.37
2026-09-11 17:00:00,SR,6325.64
2026-09-11 17:00:00,WR,5792.4
2026-09-11 18:00:00,SR,6261.41
2026-09-11 18:00:00,WR,5736.9
2026-09-11 19:00:00,SR,6941.1
2026-09-11 19:00:00,WR,6962.79
2026-09-11 20:00:00,SR,6977.77
2026-09-11 20:00:00,WR,6119.1
2026-09-11 21:00:00,SR,6244.75
2026-09-11 21:00:00,WR,6915.69
2026-09-11 22:00:00,SR,5720.07
2026-09-11 22:00:00,WR,5518.94
2026-09-11 23:00:00,SR,4479.34
2026-09-11 23:00:00,WR,3866.94
2026-09-12 00:00:00,SR,3307.79
2026-09-12 00:00:00,WR,7058.16
2026-09-12 01:00:00,SR,3291.17
2026-09-12 01:00:00,WR,3227.75
2026-09-12 02:00:00,SR,3086.92
2026-09-12 02:00:00,WR,3147.9
2026-09-12 03:00:00,SR,3152.44
2026-09-12 03:00:00,WR,2970.36
2026-09-12 04:00:00,SR,3104.92
2026-09-12 04:00:00,WR,2950.94
2026-09-12 05:00:00,SR,3408.86
2026-09-12 05:00:00,WR,3132.24
2026-09-12 06:00:00,SR,4126.73
2026-09-12 06:00:00,WR,3595.31
2026-09-12 07:00:00,SR,4594.36
2026-09-12 07:00:00,WR,4650.29
2026-09-12 08:00:00,SR,5539.38
2026-09-12 08:00:00,WR,5120.66
2026-09-12 09:00:00,SR,5462.33
2026-09-12 09:00:00,WR,5392.75
2026-09-12 10:00:00,SR,5033.3
2026-09-12 10:00:00,WR,4647.17
2026-09-12 11:00:00,SR,4447.54
2026-09-12 11:00:00,WR,4542.04
2026-09-12 12:00:00,SR,3828.02
2026-09-12 12:00:00,WR,3792.43
2026-09-12 13:00:00,SR,3579.4
2026-09-12 13:00:00,WR,3553.05
2026-09-12 14:00:00,SR,3854.73
2026-09-12 14:00:00,WR,3276.15
2026-09-12 15:00:00,SR,4202.69
2026-09-12 15:00:00,WR,3963.43
2026-09-12 16:00:00,SR,4632.41
2026-09-12 16:00:00,WR,4608.62
2026-09-12 17:00:00,SR,5113.55
2026-09-12 17:00:00,WR,5209.46
2026-09-12 18:00:00,SR,4917.16
2026-09-12 18:00:00,WR,5157.79
2026-09-12 19:00:00,SR,5945.61
2026-09-12 19:00:00,WR,6132.08
2026-09-12 20:00:00,SR,6630.53
2026-09-12 20:00:00,WR,5552.1
2026-09-12 21:00:00,SR,6271.53
2026-09-12 21:00:00,WR,5650.19
2026-09-12 22:00:00,SR,5059.65
2026-09-12 22:00:00,WR,4787.91
2026-09-12 23:00:00,SR,3899.18
2026-09-12 23:00:00,WR,3818.36
2026-09-13 00:00:00,SR,2900.3
2026-09-13 00:00:00,WR,3264.28
2026-09-13 01:00:00,SR,3019.18
2026-09-13 01:00:00,WR,3122.87
2026-09-13 02:00:00,SR,3118.82
2026-09-13 02:00:00,WR,2835.76
2026-09-13 03:00:00,SR,2913.39
2026-09-13 03:00:00,WR,3138.28
2026-09-13 04:00:00,SR,3170.08
2026-09-13 04:00:00,WR,3123.52
2026-09-13 05:00:00,SR,3485.19
2026-09-13 05:00:00,WR,3332.94
2026-09-13 06:00:00,SR,3878.15
2026-09-13 06:00:00,WR,4110.36
2026-09-13 07:00:00,SR,4814.68
2026-09-13 07:00:00,WR,4829.65
2026-09-13 08:00:00,SR,5712.05
2026-09-13 08:00:00,WR,5179.03
2026-09-13 09:00:00,SR,5149.07
2026-09-13 09:00:00,WR,5752.98
2026-09-13 10:00:00,SR,5005.94
2026-09-13 10:00:00,WR,4936.86
2026-09-13 11:00:00,SR,4099.38
2026-09-13 11:00:00,WR,3958.67
2026-09-13 12:00:00,SR,3733.57
2026-09-13 12:00:00,WR,3755.99
2026-09-13 13:00:00,SR,4107.98
2026-09-13 13:00:00,WR,3760.79
2026-09-13 14:00:00,SR,3787.04
2026-09-13 14:00:00,WR,3918.61
2026-09-13 15:00:00,SR,3850.11
2026-09-13 15:00:00,WR,4084.76
2026-09-13 16:00:00,SR,4465.06
2026-09-13 16:00:00,WR,4227.79
2026-09-13 17:00:00,SR,4731.4
2026-09-13 17:00:00,WR,4804.37
2026-09-13 18:00:00,SR,5538.42
2026-09-13 18:00:00,WR,4807.28
2026-09-13 19:00:00,SR,6155.45
2026-09-13 19:00:00,WR,5893.86
2026-09-13 20:00:00,SR,6472.18
2026-09-13 20:00:00,WR,5716.61
2026-09-13 21:00:00,SR,10000.0
2026-09-13 21:00:00,WR,5345.19
2026-09-13 22:00:00,SR,4974.31
2026-09-13 22:00:00,WR,4899.59
2026-09-13 23:00:00,SR,4021.07
2026-09-13 23:00:00,WR,4009.73
2026-09-14 00:00:00,SR,4063.05
2026-09-14 00:00:00,WR,3593.87
2026-09-14 01:00:00,SR,3524.19
2026-09-14 01:00:00,WR,3562.39
2026-09-14 02:00:00,SR,3803.32
2026-09-14 02:00:00,WR,3400.62
2026-09-14 03:00:00,SR,3207.2
2026-09-14 03:00:00,WR,3625.9
2026-09-14 04:00:00,SR,3725.48
2026-09-14 04:00:00,WR,3419.93
2026-09-14 05:00:00,SR,3572.06
2026-09-14 05:00:00,WR,3584.02
2026-09-14 06:00:00,SR,4686.44
2026-09-14 06:00:00,WR,4505.52
2026-09-14 07:00:00,SR,5328.83
2026-09-14 07:00:00,WR,5503.07
2026-09-14 08:00:00,SR,5902.02
2026-09-14 08:00:00,WR,5715.48
2026-09-14 09:00:00,SR,7102.27
2026-09-14 09:00:00,WR,5798.35
2026-09-14 10:00:00,SR,6125.04
2026-09-14 10:00:00,WR,5459.42
2026-09-14 11:00:00,SR,5052.58
2026-09-14 11:00:00,WR,4521.91
2026-09-14 12:00:00,SR,3892.96
2026-09-14 12:00:00,WR,4226.21
2026-09-14 13:00:00,SR,3942.55
2026-09-14 13:00:00,WR,4007.02
2026-09-14 14:00:00,SR,4171.81
2026-09-14 14:00:00,WR,4714.29
2026-09-14 15:00:00,SR,4885.12
2026-09-14 15:00:00,WR,4209.84
2026-09-14 16:00:00,SR,5517.09
2026-09-14 16:00:00,WR,4881.34
2026-09-14 17:00:00,SR,5649.51
2026-09-14 17:00:00,WR,5417.93
2026-09-14 18:00:00,SR,6554.42
2026-09-14 18:00:00,WR,5642.6
2026-09-14 19:00:00,SR,7130.05
2026-09-14 19:00:00,WR,6658.13
2026-09-14 20:00:00,SR,6943.81
2026-09-14 20:00:00,WR,6472.73
2026-09-14 21:00:00,SR,6381.4
2026-09-14 21:00:00,WR,5910.09
2026-09-14 22:00:00,SR,5149.8
2026-09-14 22:00:00,WR,5417.59
2026-09-14 23:00:00,SR,4561.38
2026-09-14 23:00:00,WR,8441.81
2026-09-15 00:00:00,SR,3781.98
2026-09-15 00:00:00,WR,3852.55
2026-09-15 01:00:00,SR,3683.23
2026-09-15 01:00:00,WR,3445.97
2026-09-15 02:00:00,SR,3692.32
2026-09-15 02:00:00,WR,3388.79
2026-09-15 03:00:00,SR,3707.55
2026-09-15 03:00:00,WR,3645.58
2026-09-15 04:00:00,SR,3652.04
2026-09-15 04:00:00,WR,3125.76
2026-09-15 05:00:00,SR,3749.11
2026-09-15 05:00:00,WR,4005.45
2026-09-15 06:00:00,SR,4554.2
2026-09-15 06:00:00,WR,4732.26
2026-09-15 07:00:00,SR,5778.92
2026-09-15 07:00:00,WR,4808.05
2026-09-15 08:00:00,SR,5880.75
2026-09-15 08:00:00,WR,5274.03
2026-09-15 09:00:00,SR,6148.6
2026-09-15 09:00:00,WR,6362.43
2026-09-15 10:00:00,SR,6096.9
2026-09-15 10:00:00,WR,5136.74
2026-09-15 11:00:00,SR,5547.96
2026-09-15 11:00:00,WR,4737.8
2026-09-15 12:00:00,SR,4715.95
2026-09-15 12:00:00,WR,4561.08
2026-09-15 13:00:00,SR,4511.02
2026-09-15 13:00:00,WR,4217.79
2026-09-15 14:00:00,SR,4429.48
2026-09-15 14:00:00,WR,4296.71
2026-09-15 15:00:00,SR,4695.01
2026-09-15 15:00:00,WR,4854.36
2026-09-15 16:00:00,SR,5586.14
2026-09-15 16:00:00,WR,5308.68
2026-09-15 17:00:00,SR,6375.63
2026-09-15 17:00:00,WR,5644.71
2026-09-15 18:00:00,SR,6210.31
2026-09-15 18:00:00,WR,6047.47
2026-09-15 19:00:00,SR,10000.0
2026-09-15 19:00:00,WR,6615.27
2026-09-15 20:00:00,SR,7724.42
2026-09-15 20:00:00,WR,6695.79
2026-09-15 21:00:00,SR,6714.32
2026-09-15 21:00:00,WR,6345.98
2026-09-15 22:00:00,SR,5187.07
2026-09-15 22:00:00,WR,5351.72
2026-09-15 23:00:00,SR,10000.0
2026-09-15 23:00:00,WR,4287.36
2026-09-16 00:00:00,SR,3529.24
2026-09-16 00:00:00,WR,3920.47
2026-09-16 01:00:00,SR,3933.79
2026-09-16 01:00:00,WR,3561.67
2026-09-16 02:00:00,SR,3502.91
2026-09-16 02:00:00,WR,3134.87
2026-09-16 03:00:00,SR,3354.84
2026-09-16 03:00:00,WR,3284.51
2026-09-16 04:00:00,SR,3518.18
2026-09-16 04:00:00,WR,3277.28
2026-09-16 05:00:00,SR,3529.19
2026-09-16 05:00:00,WR,4123.45
2026-09-16 06:00:00,SR,4331.15
2026-09-16 06:00:00,WR,4247.56
2026-09-16 07:00:00,SR,5531.39
2026-09-16 07:00:00,WR,5646.85
2026-09-16 08:00:00,SR,5349.25
2026-09-16 08:00:00,WR,5778.92
2026-09-16 09:00:00,SR,6625.67
2026-09-16 09:00:00,WR,5699.99
2026-09-16 10:00:00,SR,5145.59
2026-09-16 10:00:00,WR,6167.17
2026-09-16 11:00:00,SR,5422.88
2026-09-16 11:00:00,WR,4553.72
2026-09-16 12:00:00,SR,4416.93
2026-09-16 12:00:00,WR,4088.83
2026-09-16 13:00:00,SR,4516.46
2026-09-16 13:00:00,WR,4329.06
2026-09-16 14:00:00,SR,4533.72
2026-09-16 14:00:00,WR,4437.73
2026-09-16 15:00:00,SR,5353.89
2026-09-16 15:00:00,WR,4619.65
2026-09-16 16:00:00,SR,5516.28
